customer_id;product_family;size_new;coating_new;nozzle;price_of_nozzle;amount;machine_type;price_of_machine;date_order;date_delivery_is;delivery_time;locality_country;replacement_delivery;sales_revenue
2;P1;30;B2;P1_30_B2;750;20.0;none;0;01.10.2021;22.12.2021;82.0;UK;0.0;15000.0
2;P1;30;B2;P1_30_B2;750;25.0;none;0;01.08.2021;10.12.2021;131.0;Ireland;0.0;18750.0
210;P1;X5;B0;P1_X5_B0;50;1.0;none;0;22.11.2021;14.12.2021;22.0;Japan;0.0;50.0
42;P1;X5;B0;P1_X5_B0;50;1.0;none;0;02.12.2021;14.12.2021;12.0;USA;0.0;50.0
2;P1;30;B2;P1_30_B2;750;7.0;none;0;01.11.2021;20.01.2022;80.0;Ireland;0.0;5250.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.10.2021;14.12.2021;74.0;Ireland;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.10.2021;23.12.2021;83.0;Ireland;0.0;7500.0
238;P1;X5;B0;P1_X5_B0;50;1.0;M3;100000;22.10.2021;21.12.2021;60.0;UK;0.0;100050.0
42;P1;20;B2;P1_20_B2;750;1.0;none;0;30.11.2021;02.06.2022;184.0;USA;0.0;750.0
42;P2;C2;B0;P2_C2_B0;700;2.0;none;0;30.11.2021;02.06.2022;184.0;USA;0.0;1400.0
88;P1;20;B1;P1_20_B1;750;2.0;none;0;08.12.2021;04.03.2022;86.0;Germany;0.0;1500.0
273;P1;30;B0;P1_30_B0;750;3.0;none;0;02.12.2021;22.04.2022;141.0;Australia;0.0;2250.0
2;P1;30;B2;P1_30_B2;750;25.0;none;0;26.11.2021;01.04.2022;126.0;UK;0.0;18750.0
2;P1;30;B2;P1_30_B2;750;15.0;none;0;01.04.2022;12.04.2022;11.0;UK;0.0;11250.0
2;P1;30;B3;P1_30_B3;750;6.0;none;0;10.12.2021;17.06.2022;189.0;USA;0.0;4500.0
2;P1;50;B3;P1_50_B3;750;10.0;none;0;10.12.2021;30.03.2022;110.0;USA;0.0;7500.0
69;P1;10;B0;P1_10_B0;750;2.0;none;0;09.12.2021;23.03.2022;104.0;UK;0.0;1500.0
69;P1;10;B3;P1_10_B3;750;1.0;none;0;09.12.2021;23.03.2022;104.0;UK;0.0;750.0
2;P1;10;B3;P1_10_B3;750;4.0;none;0;13.12.2021;24.05.2022;162.0;USA;0.0;3000.0
2;P1;40;B3;P1_40_B3;750;2.0;none;0;13.12.2021;09.04.2022;117.0;USA;0.0;1500.0
65;P1;20;B1;P1_20_B1;750;3.0;none;0;10.12.2021;16.05.2022;157.0;USA;0.0;2250.0
230;P1;10;B2;P1_10_B2;750;1.0;M8;60000;13.12.2021;18.02.2022;67.0;South Korea;0.0;60750.0
68;P2;C1;B0;P2_C1_B0;700;1.0;none;0;14.12.2021;08.06.2022;176.0;Germany;0.0;700.0
237;P1;X2;B0;P1_X2_B0;50;30.0;none;0;03.12.2021;30.12.2021;27.0;USA;0.0;1500.0
263;P1;30;B2;P1_30_B2;750;2.0;none;0;14.12.2021;11.02.2022;59.0;UK;0.0;1500.0
263;P1;30;B0;P1_30_B0;750;2.0;none;0;14.12.2021;21.03.2022;97.0;UK;0.0;1500.0
255;P1;10;B3;P1_10_B3;750;8.0;none;0;15.12.2021;13.05.2022;149.0;USA;0.0;6000.0
232;P1;20;B0;P1_20_B0;750;16.0;none;0;16.12.2021;24.05.2022;159.0;Canada;0.0;12000.0
109;P1;20;B3;P1_20_B3;750;1.0;none;0;21.07.2021;04.02.2022;198.0;Switzerland;0.0;750.0
301;P1;30;B3;P1_30_B3;750;1.0;none;0;20.12.2021;21.12.2021;1.0;UK;1.0;750.0
301;P1;30;B3;P1_30_B3;750;1.0;none;0;20.12.2021;21.12.2021;1.0;UK;1.0;750.0
220;P1;30;B0;P1_30_B0;750;10.0;none;0;17.12.2021;18.03.2022;91.0;Ireland;0.0;7500.0
182;P1;20;B1;P1_20_B1;750;5.0;none;0;17.12.2021;18.02.2022;63.0;Finnland;0.0;3750.0
182;P1;20;B1;P1_20_B1;750;5.0;none;0;01.03.2022;21.03.2022;20.0;Finnland;0.0;3750.0
182;P1;20;B1;P1_20_B1;750;5.0;none;0;01.04.2022;20.04.2022;19.0;Finnland;0.0;3750.0
182;P1;20;B1;P1_20_B1;750;5.0;none;0;01.05.2022;16.05.2022;15.0;Finnland;0.0;3750.0
182;P1;20;B1;P1_20_B1;750;5.0;none;0;01.06.2022;08.06.2022;7.0;Finnland;0.0;3750.0
182;P1;20;B1;P1_20_B1;750;5.0;none;0;01.07.2022;28.06.2022;3.0;Finnland;0.0;3750.0
182;P1;20;B1;P1_20_B1;750;5.0;none;0;01.08.2022;03.08.2022;2.0;Finnland;0.0;3750.0
182;P1;20;B1;P1_20_B1;750;5.0;none;0;01.09.2022;30.08.2022;2.0;Finnland;0.0;3750.0
182;P1;30;B4;P1_30_B4;800;2.0;none;0;01.12.2021;15.02.2022;76.0;Finnland;0.0;1600.0
182;P1;30;B4;P1_30_B4;800;2.0;none;0;01.04.2022;18.02.2022;42.0;Finnland;0.0;1600.0
182;P1;30;B4;P1_30_B4;800;2.0;none;0;01.06.2022;08.06.2022;7.0;Finnland;0.0;1600.0
182;P1;30;B4;P1_30_B4;800;2.0;none;0;01.08.2022;02.08.2022;1.0;Finnland;0.0;1600.0
20;P1;20;B2;P1_20_B2;750;4.0;none;0;20.12.2021;06.05.2022;137.0;USA;0.0;3000.0
203;P1;10;B4;P1_10_B4;850;4.0;none;0;20.12.2021;11.03.2022;81.0;Sweden;0.0;3400.0
203;P1;10;B4;P1_10_B4;850;4.0;none;0;01.02.2022;11.03.2022;38.0;Sweden;0.0;3400.0
203;P1;10;B4;P1_10_B4;850;4.0;none;0;01.03.2022;30.03.2022;29.0;Sweden;0.0;3400.0
203;P1;10;B4;P1_10_B4;850;4.0;none;0;01.04.2022;27.04.2022;26.0;Sweden;0.0;3400.0
313;P1;30;B3;P1_30_B3;750;3.0;M3;100000;17.12.2021;19.01.2022;33.0;China;0.0;102250.0
313;P1;30;B4;P1_30_B4;800;3.0;M3;100000;17.12.2021;19.01.2022;33.0;China;0.0;102400.0
317;P1;40;B0;P1_40_B0;750;4.0;none;0;09.12.2021;14.03.2022;95.0;Spain;0.0;3000.0
255;P1;10;B3;P1_10_B3;750;4.0;M3;100000;21.12.2021;03.02.2022;44.0;USA;0.0;103000.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.10.2021;11.01.2022;102.0;UK;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;5.0;none;0;01.09.2021;07.03.2022;187.0;Ireland;0.0;3750.0
127;P1;30;B2;P1_30_B2;750;4.0;none;0;21.12.2021;05.04.2022;105.0;Lithuania;0.0;3000.0
197;P1;X1;B0;P1_X1_B0;50;10.0;none;0;20.12.2021;01.04.2022;102.0;South Korea;0.0;500.0
220;P1;30;B0;P1_30_B0;750;10.0;none;0;22.11.2021;04.03.2022;102.0;Ireland;0.0;7500.0
220;P1;30;B0;P1_30_B0;750;10.0;none;0;17.12.2021;23.03.2022;96.0;Ireland;0.0;7500.0
2;P1;30;B2;P1_30_B2;750;3.0;none;0;01.10.2021;20.01.2022;111.0;Ireland;0.0;2250.0
68;P2;C2;B0;P2_C2_B0;700;2.0;none;0;23.12.2021;01.06.2022;160.0;Germany;0.0;1400.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;03.01.2022;06.01.2022;3.0;UK;1.0;750.0
210;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;24.12.2021;18.01.2022;25.0;Japan;0.0;55700.0
96;P1;20;B1;P1_20_B1;750;1.0;M1;40000;15.12.2021;18.02.2022;65.0;Spain;0.0;40750.0
96;P1;20;B2;P1_20_B2;750;1.0;M1;40000;15.12.2021;18.02.2022;65.0;Spain;0.0;40750.0
96;P1;20;B3;P1_20_B3;750;1.0;M1;40000;15.12.2021;18.02.2022;65.0;Spain;0.0;40750.0
96;P1;20;B4;P1_20_B4;800;1.0;M1;40000;15.12.2021;18.02.2022;65.0;Spain;0.0;40800.0
280;P1;30;B2;P1_30_B2;750;5.0;none;0;04.01.2022;29.04.2022;115.0;Belgium;0.0;3750.0
280;P1;30;B3;P1_30_B3;750;5.0;none;0;04.01.2022;29.04.2022;115.0;Belgium;0.0;3750.0
55;P2;C3;B0;P2_C3_B0;700;1.0;none;0;23.12.2021;25.03.2022;92.0;USA;0.0;700.0
55;P1;30;B0;P1_30_B0;750;1.0;none;0;23.12.2021;25.03.2022;92.0;USA;0.0;750.0
313;P1;20;B3;P1_20_B3;750;2.0;M1;40000;18.12.2021;11.03.2022;83.0;China;0.0;41500.0
17;P1;40;B3;P1_40_B3;750;10.0;none;0;05.01.2022;26.01.2022;21.0;USA;0.0;7500.0
3;P1;20;B2;P1_20_B2;750;2.0;none;0;23.11.2021;04.03.2022;101.0;Netherlands;0.0;1500.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;10.01.2022;11.01.2022;1.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;10.01.2022;11.01.2022;1.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;10.01.2022;11.01.2022;1.0;UK;1.0;750.0
313;P1;10;B0;P1_10_B0;750;1.0;none;0;30.11.2021;01.04.2022;122.0;China;0.0;750.0
313;P1;10;B3;P1_10_B3;750;1.0;none;0;30.11.2021;01.04.2022;122.0;China;0.0;750.0
313;P1;20;B0;P1_20_B0;750;1.0;none;0;30.11.2021;01.04.2022;122.0;China;0.0;750.0
313;P1;30;B0;P1_30_B0;750;3.0;none;0;30.11.2021;01.04.2022;122.0;China;0.0;2250.0
313;P1;30;B3;P1_30_B3;750;2.0;none;0;30.11.2021;01.04.2022;122.0;China;0.0;1500.0
313;P1;30;B2;P1_30_B2;750;2.0;none;0;30.10.2021;17.02.2022;110.0;China;0.0;1500.0
2;P1;30;B2;P1_30_B2;750;25.0;none;0;01.09.2021;10.01.2022;131.0;Ireland;0.0;18750.0
236;P1;10;B2;P1_10_B2;750;1.0;none;0;10.01.2022;10.01.2022;0.0;Germany;0.0;750.0
2;P1;30;B2;P1_30_B2;750;25.0;none;0;01.11.2021;24.01.2022;84.0;UK;0.0;18750.0
237;P3;N2;B2;P3_N2_B2;700;2.0;M3N;120000;10.05.2021;10.02.2022;276.0;USA;0.0;121400.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;12.01.2022;19.01.2022;7.0;UK;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;12.01.2022;19.01.2022;7.0;UK;1.0;750.0
193;P1;20;B1;P1_20_B1;750;8.0;none;0;03.12.2021;08.02.2022;67.0;Ireland;0.0;6000.0
193;P1;20;B1;P1_20_B1;750;8.0;none;0;03.12.2021;01.03.2022;88.0;Ireland;0.0;6000.0
193;P1;20;B1;P1_20_B1;750;6.0;none;0;03.12.2021;11.03.2022;98.0;Ireland;0.0;4500.0
236;P1;30;B3;P1_30_B3;750;1.0;none;0;13.01.2022;13.01.2022;0.0;Germany;0.0;750.0
113;P1;10;B3;P1_10_B3;750;1.0;none;0;13.01.2022;02.02.2022;20.0;Taiwan;1.0;750.0
2;P1;30;B2;P1_30_B2;750;20.0;none;0;01.09.2021;17.01.2022;138.0;Ireland;0.0;15000.0
134;P1;20;B4;P1_20_B4;800;10.0;none;0;11.01.2022;23.05.2022;132.0;UK;0.0;8000.0
190;P1;20;B2;P1_20_B2;750;2.0;M1;40000;25.11.2021;07.02.2022;74.0;China;0.0;41500.0
138;P1;30;B0;P1_30_B0;750;4.0;none;0;13.01.2022;05.04.2022;82.0;Italy;0.0;3000.0
195;P1;30;B1;P1_30_B1;750;2.0;none;0;17.01.2022;28.04.2022;101.0;USA;0.0;1500.0
195;P1;30;B2;P1_30_B2;750;2.0;none;0;17.01.2022;29.04.2022;102.0;USA;0.0;1500.0
195;P1;30;B4;P1_30_B4;800;2.0;none;0;17.01.2022;29.04.2022;102.0;USA;0.0;1600.0
317;P1;40;B0;P1_40_B0;750;4.0;none;0;17.01.2022;20.04.2022;93.0;Spain;0.0;3000.0
250;P1;20;B3;P1_20_B3;750;1.0;none;0;12.01.2022;04.05.2022;112.0;Germany;0.0;750.0
238;P1;20;B1;P1_20_B1;750;8.0;none;0;13.01.2022;28.04.2022;105.0;UK;0.0;6000.0
249;P1;20;B1;P1_20_B1;750;2.0;none;0;17.01.2022;27.04.2022;100.0;UK;0.0;1500.0
193;P1;20;B1;P1_20_B1;750;5.0;none;0;01.07.2021;07.02.2022;221.0;Ireland;0.0;3750.0
93;P1;10;B0;P1_10_B0;750;1.0;none;0;18.01.2022;13.04.2022;85.0;Germany;0.0;750.0
93;P1;20;B0;P1_20_B0;750;1.0;none;0;18.01.2022;13.04.2022;85.0;Germany;0.0;750.0
313;P1;30;B4;P1_30_B4;800;4.0;M1;40000;17.01.2022;11.03.2022;53.0;China;0.0;43200.0
307;P1;C1;B0;P1_C1_B0;600;1.0;none;0;18.01.2022;17.02.2022;30.0;Israel;0.0;600.0
307;P1;C2;B0;P1_C2_B0;600;2.0;none;0;18.01.2022;17.02.2022;30.0;Israel;0.0;1200.0
307;P1;C3;B0;P1_C3_B0;600;1.0;M8;60000;18.01.2022;17.02.2022;30.0;Israel;0.0;60600.0
136;P2;C2;B0;P2_C2_B0;700;2.0;none;0;14.12.2021;03.03.2022;79.0;France;0.0;1400.0
136;P2;C3;B0;P2_C3_B0;700;1.0;none;0;14.12.2021;03.03.2022;79.0;France;0.0;700.0
172;P1;20;B1;P1_20_B1;750;2.0;M1;40000;19.01.2022;22.02.2022;34.0;Canada;0.0;41500.0
172;P1;20;B0;P1_20_B0;750;1.0;M1;40000;19.01.2022;22.02.2022;34.0;Canada;0.0;40750.0
46;P1;20;B1;P1_20_B1;750;2.0;none;0;14.01.2022;16.05.2022;122.0;France;0.0;1500.0
46;P1;20;B3;P1_20_B3;750;2.0;none;0;14.01.2022;16.05.2022;122.0;France;0.0;1500.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.11.2021;09.02.2022;100.0;Ireland;0.0;7500.0
262;P2;C2;B0;P2_C2_B0;700;1.0;none;0;21.01.2022;31.01.2022;10.0;Germany;1.0;700.0
63;P1;40;B0;P1_40_B0;750;1.0;none;0;21.01.2022;03.02.2022;13.0;Australia;1.0;750.0
220;P1;30;B0;P1_30_B0;750;10.0;none;0;21.01.2022;20.04.2022;89.0;Ireland;0.0;7500.0
121;P2;C3;B0;P2_C3_B0;700;6.0;none;0;17.12.2021;03.03.2022;76.0;Austria;0.0;4200.0
280;P1;30;B2;P1_30_B2;750;5.0;none;0;20.09.2021;14.03.2022;175.0;Belgium;0.0;3750.0
280;P1;30;B3;P1_30_B3;750;5.0;none;0;20.09.2021;14.03.2022;175.0;Belgium;0.0;3750.0
93;P1;40;B0;P1_40_B0;750;3.0;none;0;18.01.2022;27.01.2022;9.0;Germany;0.0;2250.0
17;P1;40;B3;P1_40_B3;750;10.0;none;0;05.01.2022;08.02.2022;34.0;USA;0.0;7500.0
71;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;26.01.2022;02.02.2022;7.0;Russia;0.0;56400.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;26.01.2022;11.02.2022;16.0;Netherlands;0.0;1500.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;01.02.2022;25.02.2022;24.0;Netherlands;0.0;1500.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;01.03.2022;25.03.2022;24.0;Netherlands;0.0;1500.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;01.04.2022;19.04.2022;18.0;Netherlands;0.0;1500.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;01.05.2022;03.05.2022;2.0;Netherlands;0.0;1500.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;01.06.2022;30.05.2022;2.0;Netherlands;0.0;1500.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;01.07.2022;28.06.2022;3.0;Netherlands;0.0;1500.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;01.08.2022;08.08.2022;7.0;Netherlands;0.0;1500.0
243;P1;30;B3;P1_30_B3;750;2.0;none;0;01.09.2022;29.08.2022;3.0;Netherlands;0.0;1500.0
262;P2;C2;B0;P2_C2_B0;700;6.0;none;0;26.01.2022;22.04.2022;86.0;Germany;0.0;4200.0
129;P2;C3;B0;P2_C3_B0;700;1.0;none;0;11.08.2021;17.02.2022;190.0;UK;0.0;700.0
2;P1;30;B2;P1_30_B2;750;20.0;none;0;01.09.2021;31.01.2022;152.0;Ireland;0.0;15000.0
253;P1;10;B1;P1_10_B1;750;1.0;none;0;31.01.2022;08.02.2022;8.0;Czech Republic;1.0;750.0
238;P1;20;B2;P1_20_B2;750;2.0;M1;40000;28.01.2022;17.03.2022;48.0;UK;0.0;41500.0
51;P1;20;B0;P1_20_B0;750;4.0;M1;40000;21.01.2022;22.02.2022;32.0;Spain;0.0;43000.0
255;P1;10;B3;P1_10_B3;750;6.0;M3;100000;21.12.2021;24.02.2022;65.0;USA;0.0;104500.0
121;P2;C3;B0;P2_C3_B0;700;1.0;none;0;01.02.2022;08.02.2022;7.0;Austria;1.0;700.0
2;P1;30;B2;P1_30_B2;750;20.0;none;0;01.10.2021;07.03.2022;157.0;Ireland;0.0;15000.0
2;P1;30;B2;P1_30_B2;750;25.0;none;0;01.11.2021;04.02.2022;95.0;UK;0.0;18750.0
2;P1;30;B2;P1_30_B2;750;25.0;none;0;01.11.2021;15.02.2022;106.0;UK;0.0;18750.0
133;P1;40;B3;P1_40_B3;750;1.0;none;0;01.02.2022;17.02.2022;16.0;France;0.0;750.0
301;P1;30;B3;P1_30_B3;750;5.0;none;0;16.11.2021;19.04.2022;154.0;UK;0.0;3750.0
166;P1;20;B1;P1_20_B1;750;2.0;none;0;03.02.2022;05.05.2022;91.0;USA;0.0;1500.0
166;P1;20;B4;P1_20_B4;800;2.0;none;0;03.02.2022;06.05.2022;92.0;USA;0.0;1600.0
166;P2;C2;B0;P2_C2_B0;700;3.0;none;0;03.02.2022;13.05.2022;99.0;USA;0.0;2100.0
224;P1;10;B3;P1_10_B3;750;1.0;none;0;03.02.2022;10.05.2022;96.0;USA;0.0;750.0
224;P1;20;B0;P1_20_B0;750;1.0;none;0;03.02.2022;23.05.2022;109.0;USA;0.0;750.0
237;P1;X2;B0;P1_X2_B0;50;30.0;none;0;04.02.2022;11.02.2022;7.0;USA;0.0;1500.0
29;P1;40;B4;P1_40_B4;800;3.0;none;0;04.02.2022;21.04.2022;76.0;Canada;0.0;2400.0
280;P1;30;B2;P1_30_B2;750;1.0;none;0;08.02.2022;18.02.2022;10.0;Belgium;1.0;750.0
280;P1;30;B2;P1_30_B2;750;1.0;none;0;08.02.2022;18.02.2022;10.0;Belgium;1.0;750.0
2;P1;30;B2;P1_30_B2;750;10.0;none;0;01.11.2021;18.02.2022;109.0;Ireland;0.0;7500.0
185;P1;20;B4;P1_20_B4;800;2.0;none;0;08.02.2022;27.05.2022;108.0;USA;0.0;1600.0
82;P2;C3;B0;P2_C3_B0;700;2.0;none;0;08.02.2022;08.08.2022;181.0;USA;0.0;1400.0
82;P1;30;B1;P1_30_B1;750;2.0;none;0;08.02.2022;10.06.2022;122.0;USA;0.0;1500.0
207;P1;20;B4;P1_20_B4;800;8.0;none;0;09.02.2022;08.06.2022;119.0;USA;0.0;6400.0
128;P1;20;B3;P1_20_B3;750;2.0;none;0;20.10.2021;16.03.2022;147.0;Sweden;0.0;1500.0
220;P1;30;B0;P1_30_B0;750;5.0;none;0;05.10.2021;16.02.2022;134.0;Ireland;0.0;3750.0
262;P2;C2;B0;P2_C2_B0;700;1.0;none;0;11.02.2022;18.02.2022;7.0;Germany;1.0;700.0
226;P2;C2;B0;P2_C2_B0;700;1.0;none;0;08.02.2022;16.02.2022;8.0;Germany;1.0;700.0
85;P2;C2;B0;P2_C2_B0;700;1.0;none;0;14.02.2022;22.02.2022;8.0;USA;1.0;700.0
85;P2;C2;B0;P2_C2_B0;700;1.0;none;0;14.02.2022;22.02.2022;8.0;USA;1.0;700.0
313;P3;N4;B2;P3_N4_B2;700;4.0;none;0;28.09.2021;14.02.2022;139.0;China;0.0;2800.0
73;P1;30;B2;P1_30_B2;750;1.0;none;0;10.02.2022;14.05.2022;93.0;Germany;0.0;750.0
73;P1;30;B0;P1_30_B0;750;1.0;none;0;10.02.2022;14.05.2022;93.0;Germany;0.0;750.0
151;P1;20;B2;P1_20_B2;750;2.0;M1;40000;10.02.2022;10.03.2022;28.0;Luxemburg;0.0;41500.0
313;P1;20;B2;P1_20_B2;750;1.0;none;0;11.02.2022;22.04.2022;70.0;China;0.0;750.0
313;P1;30;B2;P1_30_B2;750;1.0;none;0;11.02.2022;22.04.2022;70.0;China;0.0;750.0
210;P1;20;B4;P1_20_B4;800;2.0;none;0;10.02.2022;23.03.2022;41.0;Japan;0.0;1600.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
2;P1;30;B2;P1_30_B2;750;1.0;none;0;16.02.2022;22.02.2022;6.0;Ireland;1.0;750.0
117;P1;20;B1;P1_20_B1;750;2.0;none;0;15.02.2022;19.05.2022;93.0;Spain;0.0;1500.0
296;P1;20;B3;P1_20_B3;750;2.0;none;0;11.02.2022;23.05.2022;101.0;Netherlands;0.0;1500.0
203;P1;10;B4;P1_10_B4;850;1.0;none;0;18.10.2021;18.02.2022;123.0;Sweden;0.0;850.0
203;P1;10;B4;P1_10_B4;850;3.0;none;0;18.10.2021;25.02.2022;130.0;Sweden;0.0;2550.0
2;P1;30;B2;P1_30_B2;750;5.0;none;0;01.11.2021;28.02.2022;119.0;Ireland;0.0;3750.0
36;P1;20;B1;P1_20_B1;750;1.0;none;0;13.08.2021;25.02.2022;196.0;Russia;0.0;750.0
36;P1;20;B3;P1_20_B3;750;1.0;none;0;13.08.2021;16.03.2022;215.0;Russia;0.0;750.0
230;P2;C2;B0;P2_C2_B0;700;1.0;M8;60000;13.12.2021;22.02.2022;71.0;South Korea;0.0;60700.0
237;P1;X5;B0;P1_X5_B0;50;50.0;none;0;14.02.2022;12.03.2022;26.0;USA;0.0;2500.0
238;P1;X5;B0;P1_X5_B0;50;50.0;none;0;14.02.2022;14.03.2022;28.0;UK;0.0;2500.0
58;P1;X5;B0;P1_X5_B0;50;50.0;none;0;14.02.2022;24.03.2022;38.0;USA;0.0;2500.0
203;P1;10;B4;P1_10_B4;850;2.0;none;0;18.10.2021;17.03.2022;150.0;Sweden;0.0;1700.0
180;P1;20;B4;P1_20_B4;800;9.0;none;0;14.02.2022;13.05.2022;88.0;Australia;0.0;7200.0
237;P2;C2;B0;P2_C2_B0;700;2.0;none;0;15.02.2022;02.08.2022;168.0;USA;0.0;1400.0
237;P2;C3;B0;P2_C3_B0;700;2.0;none;0;15.02.2022;02.08.2022;168.0;USA;0.0;1400.0
237;P1;30;B2;P1_30_B2;750;1.0;none;0;15.02.2022;29.06.2022;134.0;USA;0.0;750.0
237;P1;40;B2;P1_40_B2;750;1.0;none;0;15.02.2022;21.04.2022;65.0;USA;0.0;750.0
158;P1;30;B1;P1_30_B1;750;5.0;none;0;15.02.2022;21.04.2022;65.0;USA;0.0;3750.0
158;P1;30;B1;P1_30_B1;750;6.0;none;0;01.05.2022;29.04.2022;2.0;USA;0.0;4500.0
158;P1;30;B1;P1_30_B1;750;6.0;none;0;01.06.2022;02.06.2022;1.0;USA;0.0;4500.0
158;P1;30;B1;P1_30_B1;750;6.0;none;0;01.07.2022;16.06.2022;15.0;USA;0.0;4500.0
158;P1;30;B1;P1_30_B1;750;6.0;none;0;01.08.2022;02.08.2022;1.0;USA;0.0;4500.0
158;P1;30;B1;P1_30_B1;750;6.0;none;0;01.09.2022;29.08.2022;3.0;USA;0.0;4500.0
55;P2;C3;B0;P2_C3_B0;700;1.0;none;0;17.02.2022;27.05.2022;99.0;USA;0.0;700.0
55;P1;30;B0;P1_30_B0;750;1.0;none;0;17.02.2022;27.05.2022;99.0;USA;0.0;750.0
266;P2;C3;B0;P2_C3_B0;700;1.0;none;0;21.02.2022;27.05.2022;95.0;UK;0.0;700.0
317;P1;40;B0;P1_40_B0;750;4.0;none;0;18.02.2022;20.04.2022;61.0;Spain;0.0;3000.0
180;P1;20;B4;P1_20_B4;800;9.0;none;0;23.02.2022;19.05.2022;85.0;Australia;0.0;7200.0
154;P1;40;B0;P1_40_B0;750;3.0;none;0;24.02.2022;03.03.2022;7.0;France;0.0;2250.0
58;P2;C2;B3;P2_C2_B3;700;1.0;none;0;06.08.2021;17.06.2022;315.0;France;0.0;700.0
317;P1;40;B0;P1_40_B0;750;1.0;none;0;28.02.2022;01.03.2022;1.0;Spain;1.0;750.0
74;P1;20;B3;P1_20_B3;750;1.0;none;0;24.02.2022;02.03.2022;6.0;Germany;1.0;750.0
180;P1;20;B4;P1_20_B4;800;3.0;none;0;25.11.2021;16.03.2022;111.0;Australia;0.0;2400.0
133;P1;40;B4;P1_40_B4;800;1.0;none;0;07.03.2022;07.03.2022;0.0;France;1.0;800.0
255;P1;10;B3;P1_10_B3;750;1.0;M3;100000;09.03.2022;17.03.2022;8.0;USA;1.0;100750.0
282;P1;40;B3;P1_40_B3;750;1.0;none;0;11.02.2022;21.04.2022;69.0;Spain;0.0;750.0
260;P1;20;B4;P1_20_B4;800;2.0;none;0;28.02.2022;25.05.2022;86.0;USA;0.0;1600.0
220;P1;30;B0;P1_30_B0;750;10.0;none;0;28.02.2022;17.05.2022;78.0;Ireland;0.0;7500.0
313;P1;30;B3;P1_30_B3;750;10.0;none;0;01.03.2022;25.05.2022;85.0;China;0.0;7500.0
289;P2;CN;B0;P2_CN_B0;600;1.0;none;0;03.03.2022;25.05.2022;83.0;USA;0.0;600.0
97;P1;30;B3;P1_30_B3;750;1.0;none;0;25.10.2021;03.03.2022;129.0;Netherlands;0.0;750.0
199;P1;30;B0;P1_30_B0;750;1.0;none;0;03.03.2022;02.06.2022;91.0;USA;0.0;750.0
199;P1;30;B2;P1_30_B2;750;1.0;none;0;03.03.2022;02.06.2022;91.0;USA;0.0;750.0
199;P1;30;B3;P1_30_B3;750;1.0;none;0;03.03.2022;02.06.2022;91.0;USA;0.0;750.0
199;P2;C1;B0;P2_C1_B0;700;1.0;none;0;03.03.2022;10.06.2022;99.0;USA;0.0;700.0
199;P2;C2;B0;P2_C2_B0;700;1.0;none;0;03.03.2022;10.06.2022;99.0;USA;0.0;700.0
199;P2;C3;B0;P2_C3_B0;700;1.0;none;0;03.03.2022;02.06.2022;91.0;USA;0.0;700.0
2;P1;30;B2;P1_30_B2;750;27.0;none;0;01.12.2021;28.03.2022;117.0;Ireland;0.0;20250.0
