;customer_id;product_family;size_new;coating_new;nozzle;price_of_nozzle;amount;machine_type;price_of_machine;date_order;date_delivery_is;delivery_time;locality_country;locality_city;replacement_delivery;sales_revenue
2009;2;P1;50;B0;P1_50_B0;750;10.0;none;0;2021-11-26;2022-04-07;132.0;UK;Witney;0.0;7500.0
2010;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-01-01;2022-01-13;12.0;USA;Carlsbad;0.0;7500.0
2011;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-01-01;2022-01-18;17.0;USA;Carlsbad;0.0;7500.0
2012;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-01-01;2022-02-02;32.0;USA;Carlsbad;0.0;7500.0
2013;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-01-01;2022-02-04;34.0;USA;Carlsbad;0.0;7500.0
2014;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-02-01;2022-02-10;9.0;USA;Carlsbad;0.0;7500.0
2015;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-02-01;2022-02-14;13.0;USA;Carlsbad;0.0;7500.0
2016;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-02-01;2022-02-17;16.0;USA;Carlsbad;0.0;7500.0
2017;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-02-01;2022-03-03;30.0;USA;Carlsbad;0.0;7500.0
2018;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2022-03-01;2022-03-25;24.0;USA;Carlsbad;0.0;7500.0
2019;213;P1;50;B3;P1_50_B3;750;1.0;none;0;2021-12-06;2022-01-07;32.0;USA;San Diego;1.0;750.0
2020;213;P1;50;B3;P1_50_B3;750;1.0;none;0;2021-12-06;2022-01-07;32.0;USA;San Diego;1.0;750.0
2021;213;P1;50;B3;P1_50_B3;750;1.0;none;0;2021-12-06;2022-01-07;32.0;USA;San Diego;1.0;750.0
2022;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-10-01;2021-12-10;70.0;UK;Witney;0.0;15000.0
2023;228;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-12-06;2021-12-15;9.0;USA;New Brunswick;1.0;700.0
2024;228;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-12-06;2021-12-15;9.0;USA;New Brunswick;1.0;700.0
2025;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-12-07;2021-12-15;8.0;UK;Witney;1.0;750.0
2026;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-12-07;2021-12-15;8.0;UK;Witney;1.0;750.0
2027;274;P3;N2;B2;P3_N2_B2;700;1.0;M1N;50000;2021-12-02;2022-03-25;113.0;Germany;Regensburg;0.0;50700.0
2028;133;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-10-20;2022-03-16;147.0;France;Loos;0.0;750.0
2029;133;P1;40;B3;P1_40_B3;750;3.0;none;0;2021-10-20;2022-02-17;120.0;France;Loos;0.0;2250.0
2030;133;P1;40;B4;P1_40_B4;800;1.0;none;0;2021-10-20;2022-02-17;120.0;France;Loos;0.0;800.0
2031;282;P1;40;B3;P1_40_B3;750;3.0;none;0;2021-12-03;2022-02-25;84.0;Spain;Valencia;0.0;2250.0
2041;238;P1;X5;B0;P1_X5_B0;50;1.0;M3;100000;2021-10-22;2021-12-21;60.0;UK;Chichester;0.0;100050.0
2042;124;P3;N2;B2;P3_N2_B2;700;1.0;M1N;50000;2021-10-29;2022-01-11;74.0;Germany;Planegg;0.0;50700.0
2043;193;P1;20;B1;P1_20_B1;750;10.0;none;0;2021-12-03;2022-01-17;45.0;Ireland;Dublin;0.0;7500.0
2044;30;P1;30;B0;P1_30_B0;750;1.0;none;0;2021-03-22;2022-05-25;429.0;USA;Cambridge;0.0;750.0
2045;198;P1;10;B1;P1_10_B1;750;2.0;none;0;2021-09-16;2022-03-17;182.0;Germany;Renningen;0.0;1500.0
2046;20;P1;20;B2;P1_20_B2;750;1.0;none;0;2021-12-09;2021-12-15;6.0;USA;Tempe;1.0;750.0
2047;20;P1;20;B2;P1_20_B2;750;1.0;none;0;2021-12-09;2021-12-15;6.0;USA;Tempe;1.0;750.0
2048;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-10-01;2021-12-22;82.0;UK;Witney;0.0;15000.0
2049;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-08-01;2021-12-10;131.0;Ireland;Donegal;0.0;18750.0
2050;210;P1;X5;B0;P1_X5_B0;50;1.0;none;0;2021-11-22;2021-12-14;22.0;Japan;Tokyo;0.0;50.0
2051;42;P1;X5;B0;P1_X5_B0;50;1.0;none;0;2021-12-02;2021-12-14;12.0;USA;Cambridge;0.0;50.0
2052;2;P1;30;B2;P1_30_B2;750;7.0;none;0;2021-11-01;2022-01-20;80.0;Ireland;Donegal;0.0;5250.0
2053;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2021-10-01;2021-12-14;74.0;Ireland;Donegal;0.0;7500.0
2054;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2021-10-01;2021-12-23;83.0;Ireland;Donegal;0.0;7500.0
2055;238;P1;X5;B0;P1_X5_B0;50;1.0;M3;100000;2021-10-22;2021-12-21;60.0;UK;Chichester;0.0;100050.0
2056;42;P1;20;B2;P1_20_B2;750;1.0;none;0;2021-11-30;2022-06-02;184.0;USA;Cambridge;0.0;750.0
2057;42;P2;C2;B0;P2_C2_B0;700;2.0;none;0;2021-11-30;2022-06-02;184.0;USA;Cambridge;0.0;1400.0
2058;88;P1;20;B1;P1_20_B1;750;2.0;none;0;2021-12-08;2022-03-04;86.0;Germany;Luebeck;0.0;1500.0
2059;273;P1;30;B0;P1_30_B0;750;3.0;none;0;2021-12-02;2022-04-22;141.0;Australia;Queensland;0.0;2250.0
2060;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-11-26;2022-04-01;126.0;UK;Witney;0.0;18750.0
2061;2;P1;30;B2;P1_30_B2;750;15.0;none;0;2022-04-01;2022-04-12;11.0;UK;Witney;0.0;11250.0
2062;2;P1;30;B3;P1_30_B3;750;6.0;none;0;2021-12-10;2022-06-17;189.0;USA;Alameda;0.0;4500.0
2063;2;P1;50;B3;P1_50_B3;750;10.0;none;0;2021-12-10;2022-03-30;110.0;USA;Alameda;0.0;7500.0
2064;69;P1;10;B0;P1_10_B0;750;2.0;none;0;2021-12-09;2022-03-23;104.0;UK;London;0.0;1500.0
2065;69;P1;10;B3;P1_10_B3;750;1.0;none;0;2021-12-09;2022-03-23;104.0;UK;London;0.0;750.0
2066;2;P1;10;B3;P1_10_B3;750;4.0;none;0;2021-12-13;2022-05-24;162.0;USA;Alameda;0.0;3000.0
2067;2;P1;40;B3;P1_40_B3;750;2.0;none;0;2021-12-13;2022-04-09;117.0;USA;Alameda;0.0;1500.0
2068;65;P1;20;B1;P1_20_B1;750;3.0;none;0;2021-12-10;2022-05-16;157.0;USA;Sioux Falls;0.0;2250.0
2069;230;P1;10;B2;P1_10_B2;750;1.0;M8;60000;2021-12-13;2022-02-18;67.0;South Korea;Seoul;0.0;60750.0
2070;68;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2021-12-14;2022-06-08;176.0;Germany;Heidelberg;0.0;700.0
2071;237;P1;X2;B0;P1_X2_B0;50;30.0;none;0;2021-12-03;2021-12-30;27.0;USA;Phoenix;0.0;1500.0
2072;263;P1;30;B2;P1_30_B2;750;2.0;none;0;2021-12-14;2022-02-11;59.0;UK;Newtownabbey;0.0;1500.0
2073;263;P1;30;B0;P1_30_B0;750;2.0;none;0;2021-12-14;2022-03-21;97.0;UK;Newtownabbey;0.0;1500.0
2074;255;P1;10;B3;P1_10_B3;750;8.0;none;0;2021-12-15;2022-05-13;149.0;USA;Cambridge;0.0;6000.0
2075;232;P1;20;B0;P1_20_B0;750;16.0;none;0;2021-12-16;2022-05-24;159.0;Canada;Toronto;0.0;12000.0
2076;109;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-07-21;2022-02-04;198.0;Switzerland;Sion;0.0;750.0
2077;301;P1;30;B3;P1_30_B3;750;1.0;none;0;2021-12-20;2021-12-21;1.0;UK;London;1.0;750.0
2078;301;P1;30;B3;P1_30_B3;750;1.0;none;0;2021-12-20;2021-12-21;1.0;UK;London;1.0;750.0
2079;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2021-12-17;2022-03-18;91.0;Ireland;Dungloe;0.0;7500.0
2080;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-12-17;2022-02-18;63.0;Finnland;Espoo;0.0;3750.0
2081;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2022-03-01;2022-03-21;20.0;Finnland;Espoo;0.0;3750.0
2082;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2022-04-01;2022-04-20;19.0;Finnland;Espoo;0.0;3750.0
2083;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2022-05-01;2022-05-16;15.0;Finnland;Espoo;0.0;3750.0
2084;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2022-06-01;2022-06-08;7.0;Finnland;Espoo;0.0;3750.0
2085;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2022-07-01;2022-06-28;3.0;Finnland;Espoo;0.0;3750.0
2086;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2022-08-01;2022-08-03;2.0;Finnland;Espoo;0.0;3750.0
2087;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2022-09-01;2022-08-30;2.0;Finnland;Espoo;0.0;3750.0
2091;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2021-12-01;2022-02-15;76.0;Finnland;Espoo;0.0;1600.0
2092;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2022-04-01;2022-02-18;42.0;Finnland;Espoo;0.0;1600.0
2093;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2022-06-01;2022-06-08;7.0;Finnland;Espoo;0.0;1600.0
2094;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2022-08-01;2022-08-02;1.0;Finnland;Espoo;0.0;1600.0
2097;20;P1;20;B2;P1_20_B2;750;4.0;none;0;2021-12-20;2022-05-06;137.0;USA;Tempe;0.0;3000.0
2098;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2021-12-20;2022-03-11;81.0;Sweden;Uppsala;0.0;3400.0
2099;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2022-02-01;2022-03-11;38.0;Sweden;Uppsala;0.0;3400.0
2100;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2022-03-01;2022-03-30;29.0;Sweden;Uppsala;0.0;3400.0
2101;203;P1;10;B4;P1_10_B4;850;4.0;none;0;2022-04-01;2022-04-27;26.0;Sweden;Uppsala;0.0;3400.0
2102;313;P1;30;B3;P1_30_B3;750;3.0;M3;100000;2021-12-17;2022-01-19;33.0;China;Guangzhou;0.0;102250.0
2103;313;P1;30;B4;P1_30_B4;800;3.0;M3;100000;2021-12-17;2022-01-19;33.0;China;Guangzhou;0.0;102400.0
2104;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2021-12-09;2022-03-14;95.0;Spain;San Sebastian;0.0;3000.0
2105;255;P1;10;B3;P1_10_B3;750;4.0;M3;100000;2021-12-21;2022-02-03;44.0;USA;Cambridge;0.0;103000.0
2106;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2021-10-01;2022-01-11;102.0;UK;Witney;0.0;7500.0
2107;2;P1;30;B2;P1_30_B2;750;5.0;none;0;2021-09-01;2022-03-07;187.0;Ireland;Donegal;0.0;3750.0
2108;127;P1;30;B2;P1_30_B2;750;4.0;none;0;2021-12-21;2022-04-05;105.0;Lithuania;Vilnius;0.0;3000.0
2109;197;P1;X1;B0;P1_X1_B0;50;10.0;none;0;2021-12-20;2022-04-01;102.0;South Korea;Seoul;0.0;500.0
2110;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2021-11-22;2022-03-04;102.0;Ireland;Dungloe;0.0;7500.0
2111;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2021-12-17;2022-03-23;96.0;Ireland;Dungloe;0.0;7500.0
2112;2;P1;30;B2;P1_30_B2;750;3.0;none;0;2021-10-01;2022-01-20;111.0;Ireland;Donegal;0.0;2250.0
2113;68;P2;C2;B0;P2_C2_B0;700;2.0;none;0;2021-12-23;2022-06-01;160.0;Germany;Heidelberg;0.0;1400.0
2114;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-01-03;2022-01-06;3.0;UK;Witney;1.0;750.0
2115;210;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;2021-12-24;2022-01-18;25.0;Japan;Tokyo;0.0;55700.0
2116;96;P1;20;B1;P1_20_B1;750;1.0;M1;40000;2021-12-15;2022-02-18;65.0;Spain;San Sebastian;0.0;40750.0
2117;96;P1;20;B2;P1_20_B2;750;1.0;M1;40000;2021-12-15;2022-02-18;65.0;Spain;San Sebastian;0.0;40750.0
2118;96;P1;20;B3;P1_20_B3;750;1.0;M1;40000;2021-12-15;2022-02-18;65.0;Spain;San Sebastian;0.0;40750.0
2119;96;P1;20;B4;P1_20_B4;800;1.0;M1;40000;2021-12-15;2022-02-18;65.0;Spain;San Sebastian;0.0;40800.0
2120;280;P1;30;B2;P1_30_B2;750;5.0;none;0;2022-01-04;2022-04-29;115.0;Belgium;Ougree;0.0;3750.0
2121;280;P1;30;B3;P1_30_B3;750;5.0;none;0;2022-01-04;2022-04-29;115.0;Belgium;Ougree;0.0;3750.0
2122;55;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2021-12-23;2022-03-25;92.0;USA;Los Angeles;0.0;700.0
2123;55;P1;30;B0;P1_30_B0;750;1.0;none;0;2021-12-23;2022-03-25;92.0;USA;Los Angeles;0.0;750.0
2124;313;P1;20;B3;P1_20_B3;750;2.0;M1;40000;2021-12-18;2022-03-11;83.0;China;Guangzhou;0.0;41500.0
2125;17;P1;40;B3;P1_40_B3;750;10.0;none;0;2022-01-05;2022-01-26;21.0;USA;Fountain Valley;0.0;7500.0
2126;3;P1;20;B2;P1_20_B2;750;2.0;none;0;2021-11-23;2022-03-04;101.0;Netherlands;Amsterdam;0.0;1500.0
2127;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-01-10;2022-01-11;1.0;UK;Witney;1.0;750.0
2128;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-01-10;2022-01-11;1.0;UK;Witney;1.0;750.0
2129;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-01-10;2022-01-11;1.0;UK;Witney;1.0;750.0
2130;313;P1;10;B0;P1_10_B0;750;1.0;none;0;2021-11-30;2022-04-01;122.0;China;Guangzhou;0.0;750.0
2131;313;P1;10;B3;P1_10_B3;750;1.0;none;0;2021-11-30;2022-04-01;122.0;China;Guangzhou;0.0;750.0
2132;313;P1;20;B0;P1_20_B0;750;1.0;none;0;2021-11-30;2022-04-01;122.0;China;Guangzhou;0.0;750.0
2133;313;P1;30;B0;P1_30_B0;750;3.0;none;0;2021-11-30;2022-04-01;122.0;China;Guangzhou;0.0;2250.0
2134;313;P1;30;B3;P1_30_B3;750;2.0;none;0;2021-11-30;2022-04-01;122.0;China;Guangzhou;0.0;1500.0
2135;313;P1;30;B2;P1_30_B2;750;2.0;none;0;2021-10-30;2022-02-17;110.0;China;Guangzhou;0.0;1500.0
2136;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-09-01;2022-01-10;131.0;Ireland;Donegal;0.0;18750.0
2137;236;P1;10;B2;P1_10_B2;750;1.0;none;0;2022-01-10;2022-01-10;0.0;Germany;Berlin;0.0;750.0
2138;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-11-01;2022-01-24;84.0;UK;Witney;0.0;18750.0
2139;237;P3;N2;B2;P3_N2_B2;700;2.0;M3N;120000;2021-05-10;2022-02-10;276.0;USA;Phoenix;0.0;121400.0
2140;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-01-12;2022-01-19;7.0;UK;Witney;1.0;750.0
2141;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-01-12;2022-01-19;7.0;UK;Witney;1.0;750.0
2142;193;P1;20;B1;P1_20_B1;750;8.0;none;0;2021-12-03;2022-02-08;67.0;Ireland;Dublin;0.0;6000.0
2143;193;P1;20;B1;P1_20_B1;750;8.0;none;0;2021-12-03;2022-03-01;88.0;Ireland;Dublin;0.0;6000.0
2144;193;P1;20;B1;P1_20_B1;750;6.0;none;0;2021-12-03;2022-03-11;98.0;Ireland;Dublin;0.0;4500.0
2145;236;P1;30;B3;P1_30_B3;750;1.0;none;0;2022-01-13;2022-01-13;0.0;Germany;Berlin;0.0;750.0
2146;113;P1;10;B3;P1_10_B3;750;1.0;none;0;2022-01-13;2022-02-02;20.0;Taiwan;Zhubei City;1.0;750.0
2147;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-09-01;2022-01-17;138.0;Ireland;Donegal;0.0;15000.0
2150;134;P1;20;B4;P1_20_B4;800;10.0;none;0;2022-01-11;2022-05-23;132.0;UK;Dingwall;0.0;8000.0
2151;190;P1;20;B2;P1_20_B2;750;2.0;M1;40000;2021-11-25;2022-02-07;74.0;China;Hong Kong;0.0;41500.0
2152;138;P1;30;B0;P1_30_B0;750;4.0;none;0;2022-01-13;2022-04-05;82.0;Italy;Milano;0.0;3000.0
2153;195;P1;30;B1;P1_30_B1;750;2.0;none;0;2022-01-17;2022-04-28;101.0;USA;Rochester;0.0;1500.0
2154;195;P1;30;B2;P1_30_B2;750;2.0;none;0;2022-01-17;2022-04-29;102.0;USA;Rochester;0.0;1500.0
2155;195;P1;30;B4;P1_30_B4;800;2.0;none;0;2022-01-17;2022-04-29;102.0;USA;Rochester;0.0;1600.0
2156;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2022-01-17;2022-04-20;93.0;Spain;San Sebastian;0.0;3000.0
2157;250;P1;20;B3;P1_20_B3;750;1.0;none;0;2022-01-12;2022-05-04;112.0;Germany;Freiberg;0.0;750.0
2158;238;P1;20;B1;P1_20_B1;750;8.0;none;0;2022-01-13;2022-04-28;105.0;UK;Chichester;0.0;6000.0
2159;249;P1;20;B1;P1_20_B1;750;2.0;none;0;2022-01-17;2022-04-27;100.0;UK;Melbourn;0.0;1500.0
2160;193;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-07-01;2022-02-07;221.0;Ireland;Dublin;0.0;3750.0
2161;93;P1;10;B0;P1_10_B0;750;1.0;none;0;2022-01-18;2022-04-13;85.0;Germany;Potsdam-Golm;0.0;750.0
2162;93;P1;20;B0;P1_20_B0;750;1.0;none;0;2022-01-18;2022-04-13;85.0;Germany;Potsdam-Golm;0.0;750.0
2163;313;P1;30;B4;P1_30_B4;800;4.0;M1;40000;2022-01-17;2022-03-11;53.0;China;Guangzhou;0.0;43200.0
2164;307;P1;C1;B0;P1_C1_B0;600;1.0;none;0;2022-01-18;2022-02-17;30.0;Israel;Rehovot;0.0;600.0
2165;307;P1;C2;B0;P1_C2_B0;600;2.0;none;0;2022-01-18;2022-02-17;30.0;Israel;Rehovot;0.0;1200.0
2166;307;P1;C3;B0;P1_C3_B0;600;1.0;M8;60000;2022-01-18;2022-02-17;30.0;Israel;Rehovot;0.0;60600.0
2167;136;P2;C2;B0;P2_C2_B0;700;2.0;none;0;2021-12-14;2022-03-03;79.0;France;Paris;0.0;1400.0
2168;136;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2021-12-14;2022-03-03;79.0;France;Paris;0.0;700.0
2169;172;P1;20;B1;P1_20_B1;750;2.0;M1;40000;2022-01-19;2022-02-22;34.0;Canada;Hamilton;0.0;41500.0
2170;172;P1;20;B0;P1_20_B0;750;1.0;M1;40000;2022-01-19;2022-02-22;34.0;Canada;Hamilton;0.0;40750.0
2171;46;P1;20;B1;P1_20_B1;750;2.0;none;0;2022-01-14;2022-05-16;122.0;France;Gif sur Yvette;0.0;1500.0
2172;46;P1;20;B3;P1_20_B3;750;2.0;none;0;2022-01-14;2022-05-16;122.0;France;Gif sur Yvette;0.0;1500.0
2173;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2021-11-01;2022-02-09;100.0;Ireland;Donegal;0.0;7500.0
2174;262;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-01-21;2022-01-31;10.0;Germany;Göttingen;1.0;700.0
2175;63;P1;40;B0;P1_40_B0;750;1.0;none;0;2022-01-21;2022-02-03;13.0;Australia;Sydney;1.0;750.0
2176;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2022-01-21;2022-04-20;89.0;Ireland;Dungloe;0.0;7500.0
2177;121;P2;C3;B0;P2_C3_B0;700;6.0;none;0;2021-12-17;2022-03-03;76.0;Austria;Vienna;0.0;4200.0
2178;280;P1;30;B2;P1_30_B2;750;5.0;none;0;2021-09-20;2022-03-14;175.0;Belgium;Ougree;0.0;3750.0
2179;280;P1;30;B3;P1_30_B3;750;5.0;none;0;2021-09-20;2022-03-14;175.0;Belgium;Ougree;0.0;3750.0
2180;93;P1;40;B0;P1_40_B0;750;3.0;none;0;2022-01-18;2022-01-27;9.0;Germany;Potsdam-Golm;0.0;2250.0
2181;17;P1;40;B3;P1_40_B3;750;10.0;none;0;2022-01-05;2022-02-08;34.0;USA;Fountain Valley;0.0;7500.0
2182;71;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2022-01-26;2022-02-02;7.0;Russia;Moscow;0.0;56400.0
2183;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-01-26;2022-02-11;16.0;Netherlands;Eindhoven;0.0;1500.0
2184;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-02-01;2022-02-25;24.0;Netherlands;Eindhoven;0.0;1500.0
2185;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-03-01;2022-03-25;24.0;Netherlands;Eindhoven;0.0;1500.0
2186;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-04-01;2022-04-19;18.0;Netherlands;Eindhoven;0.0;1500.0
2187;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-05-01;2022-05-03;2.0;Netherlands;Eindhoven;0.0;1500.0
2188;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-06-01;2022-05-30;2.0;Netherlands;Eindhoven;0.0;1500.0
2189;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-07-01;2022-06-28;3.0;Netherlands;Eindhoven;0.0;1500.0
2190;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-08-01;2022-08-08;7.0;Netherlands;Eindhoven;0.0;1500.0
2191;243;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-09-01;2022-08-29;3.0;Netherlands;Eindhoven;0.0;1500.0
2193;262;P2;C2;B0;P2_C2_B0;700;6.0;none;0;2022-01-26;2022-04-22;86.0;Germany;Göttingen;0.0;4200.0
2194;129;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2021-08-11;2022-02-17;190.0;UK;London;0.0;700.0
2195;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-09-01;2022-01-31;152.0;Ireland;Donegal;0.0;15000.0
2196;253;P1;10;B1;P1_10_B1;750;1.0;none;0;2022-01-31;2022-02-08;8.0;Czech Republic;Brno-Kralove Pole;1.0;750.0
2197;238;P1;20;B2;P1_20_B2;750;2.0;M1;40000;2022-01-28;2022-03-17;48.0;UK;Chichester;0.0;41500.0
2198;51;P1;20;B0;P1_20_B0;750;4.0;M1;40000;2022-01-21;2022-02-22;32.0;Spain;Madrid;0.0;43000.0
2199;255;P1;10;B3;P1_10_B3;750;6.0;M3;100000;2021-12-21;2022-02-24;65.0;USA;Cambridge;0.0;104500.0
2200;121;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2022-02-01;2022-02-08;7.0;Austria;Vienna;1.0;700.0
2201;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-10-01;2022-03-07;157.0;Ireland;Donegal;0.0;15000.0
2202;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-11-01;2022-02-04;95.0;UK;Witney;0.0;18750.0
2203;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-11-01;2022-02-15;106.0;UK;Witney;0.0;18750.0
2204;133;P1;40;B3;P1_40_B3;750;1.0;none;0;2022-02-01;2022-02-17;16.0;France;Loos;0.0;750.0
2205;301;P1;30;B3;P1_30_B3;750;5.0;none;0;2021-11-16;2022-04-19;154.0;UK;London;0.0;3750.0
2206;166;P1;20;B1;P1_20_B1;750;2.0;none;0;2022-02-03;2022-05-05;91.0;USA;New York;0.0;1500.0
2207;166;P1;20;B4;P1_20_B4;800;2.0;none;0;2022-02-03;2022-05-06;92.0;USA;New York;0.0;1600.0
2208;166;P2;C2;B0;P2_C2_B0;700;3.0;none;0;2022-02-03;2022-05-13;99.0;USA;New York;0.0;2100.0
2209;224;P1;10;B3;P1_10_B3;750;1.0;none;0;2022-02-03;2022-05-10;96.0;USA;Houston;0.0;750.0
2210;224;P1;20;B0;P1_20_B0;750;1.0;none;0;2022-02-03;2022-05-23;109.0;USA;Houston;0.0;750.0
2211;237;P1;X2;B0;P1_X2_B0;50;30.0;none;0;2022-02-04;2022-02-11;7.0;USA;Phoenix;0.0;1500.0
2212;29;P1;40;B4;P1_40_B4;800;3.0;none;0;2022-02-04;2022-04-21;76.0;Canada;Vancouver;0.0;2400.0
2213;280;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-08;2022-02-18;10.0;Belgium;Ougree;1.0;750.0
2214;280;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-08;2022-02-18;10.0;Belgium;Ougree;1.0;750.0
2215;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2021-11-01;2022-02-18;109.0;Ireland;Donegal;0.0;7500.0
2216;185;P1;20;B4;P1_20_B4;800;2.0;none;0;2022-02-08;2022-05-27;108.0;USA;New York;0.0;1600.0
2218;82;P2;C3;B0;P2_C3_B0;700;2.0;none;0;2022-02-08;2022-08-08;181.0;USA;Norfolk;0.0;1400.0
2219;82;P1;30;B1;P1_30_B1;750;2.0;none;0;2022-02-08;2022-06-10;122.0;USA;Norfolk;0.0;1500.0
2220;207;P1;20;B4;P1_20_B4;800;8.0;none;0;2022-02-09;2022-06-08;119.0;USA;Plymouth;0.0;6400.0
2221;128;P1;20;B3;P1_20_B3;750;2.0;none;0;2021-10-20;2022-03-16;147.0;Sweden;Lund;0.0;1500.0
2222;220;P1;30;B0;P1_30_B0;750;5.0;none;0;2021-10-05;2022-02-16;134.0;Ireland;Dungloe;0.0;3750.0
2223;262;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-02-11;2022-02-18;7.0;Germany;Göttingen;1.0;700.0
2224;226;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-02-08;2022-02-16;8.0;Germany;Mannheim;1.0;700.0
2225;85;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-02-14;2022-02-22;8.0;USA;Indianapolis;1.0;700.0
2226;85;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-02-14;2022-02-22;8.0;USA;Indianapolis;1.0;700.0
2227;313;P3;N4;B2;P3_N4_B2;700;4.0;none;0;2021-09-28;2022-02-14;139.0;China;Guangzhou;0.0;2800.0
2228;73;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-10;2022-05-14;93.0;Germany;Freigburg;0.0;750.0
2229;73;P1;30;B0;P1_30_B0;750;1.0;none;0;2022-02-10;2022-05-14;93.0;Germany;Freigburg;0.0;750.0
2230;151;P1;20;B2;P1_20_B2;750;2.0;M1;40000;2022-02-10;2022-03-10;28.0;Luxemburg;Belvaux;0.0;41500.0
2231;313;P1;20;B2;P1_20_B2;750;1.0;none;0;2022-02-11;2022-04-22;70.0;China;Guangzhou;0.0;750.0
